0,1981970149,Sun May 31 10:15:43 PDT 2009,NO_QUERY,jennifergatc,@SimplyBenjamin I sadly woke up at 9 oclock  stupid nervousness.
0,1981970491,Sun May 31 10:15:46 PDT 2009,NO_QUERY,AuroraofGG,"im really sick, i need medicine, soup, and someone to cuddle with right now "
0,1981972838,Sun May 31 10:16:03 PDT 2009,NO_QUERY,ngaulin,@Stonernation Its always me  No mag or shirt yet. Sadness. Thanks for finding out though. #MMOT
0,1981972946,Sun May 31 10:16:04 PDT 2009,NO_QUERY,Boodyrella,it sure is hard being pregnant in this hot weather 
0,1981973198,Sun May 31 10:16:06 PDT 2009,NO_QUERY,_dropdeadkristi,and WHY THE HELL DIDN'T MY PICTURE SHOW UP YET? 
0,1981973265,Sun May 31 10:16:07 PDT 2009,NO_QUERY,puente6969,@jezykagarza you don't want to see me 
0,1981973550,Sun May 31 10:16:09 PDT 2009,NO_QUERY,rcavagno,@Shena_Princess 
0,1981973554,Sun May 31 10:16:09 PDT 2009,NO_QUERY,kateanderson,@mona_tweets *hugs* I'll be thinking of you. 
0,1981973677,Sun May 31 10:16:10 PDT 2009,NO_QUERY,therealEMZ,just finished crying. this week is my last week of school. 
0,1981973752,Sun May 31 10:16:11 PDT 2009,NO_QUERY,Dot12b,"Glad I didn't go to our night service tonight, been getting pain on n off all day (not too severe thankfully)  "
0,1981973764,Sun May 31 10:16:11 PDT 2009,NO_QUERY,OperaDiva114,@emdanyell  No bueno. Don't worry...be happy...you're amazing...be happy...con-fi-dent....ok. Enough weird singing from me. :-D
0,1981974146,Sun May 31 10:16:14 PDT 2009,NO_QUERY,lost_dog,@thegforceny I am lost. Please help me find a good home. 
0,1981974681,Sun May 31 10:16:18 PDT 2009,NO_QUERY,shellybananas,45 minutes until checkout. Fml I want to sleep all day 
0,1981974759,Sun May 31 10:16:18 PDT 2009,NO_QUERY,MeganPirie,science is the stupidest thing ever omfg i dont no what im doing ajsslkfjsl;aj so DUMB! of course i left it all til the day before 
0,1981975060,Sun May 31 10:16:20 PDT 2009,NO_QUERY,chriservin22,@_i_am_jack_ I'm sorry I missed lunch - I didn't have your number in my new phone to give you notice. I've felt guilty about it since 
0,1981975323,Sun May 31 10:16:22 PDT 2009,NO_QUERY,putriiHA,"can't sleep dammit, oh well gonna work on graduation slide show and video instead! except idk what songs to use, help "
0,1981975532,Sun May 31 10:16:24 PDT 2009,NO_QUERY,ItsMissKaye,i am sooo sick on this beautiful day  [MissK]
0,1981975845,Sun May 31 10:16:26 PDT 2009,NO_QUERY,amplush,@vibrantvt no i'm not going but my fam is. i have to study for finals 
0,1981976191,Sun May 31 10:16:28 PDT 2009,NO_QUERY,belovedreamer,it's gonna be a loooooooooooooong wait till next thursday. 
0,1981976457,Sun May 31 10:16:30 PDT 2009,NO_QUERY,ashleyluvsjbvfc,@Sara_VFC everytime i watch a old vfc video i feel sick to my stomach!! its because of tom i think.. 
0,1981976551,Sun May 31 10:16:31 PDT 2009,NO_QUERY,GilbertCC,i hate waking up and thinking its summer already. i have 3 more half days to go! 
0,1981976697,Sun May 31 10:16:32 PDT 2009,NO_QUERY,mithrandir202,No camping  fookin raining where i was going to go.
0,1981976971,Sun May 31 10:16:34 PDT 2009,NO_QUERY,faboomama,@RobertHoliday Talk about hypocrisy. Those murders shouldn't be allowed to call themselves Christians. Poor doctor. 
0,1981977030,Sun May 31 10:16:35 PDT 2009,NO_QUERY,lovemiley_,I miss my web  ' have to do a lot of thingsss
0,1981977142,Sun May 31 10:16:36 PDT 2009,NO_QUERY,heybrittani,@heyheybeth I can't keep it pg sorry  @audaciousaubrie you better love me
0,1981977472,Sun May 31 10:16:38 PDT 2009,NO_QUERY,tweakermadness,@belladonna10 I just miss good music 
0,1981977600,Sun May 31 10:16:39 PDT 2009,NO_QUERY,welsh_rabbit,Is thinkin another year gone and stil in a loveless marriage treated like poo. But what choice do i have? 
0,1981977624,Sun May 31 10:16:39 PDT 2009,NO_QUERY,startupbiztalk,@angela_gmb I think it's normal; email after the vacation is the worst  Good luck; hope you had enough fun that it won't matter though.
0,1981977643,Sun May 31 10:16:39 PDT 2009,NO_QUERY,tyefighter,"@luckyfortune awwww    can you take her and bury her at your parents, or Pete's?"
0,1981977946,Sun May 31 10:16:41 PDT 2009,NO_QUERY,krollbby,Heading to work 
0,1981978321,Sun May 31 10:16:44 PDT 2009,NO_QUERY,babybunny1987,@EvoOba noooo chinese foot  it was closed.but he bought Kebab ...
0,1981978422,Sun May 31 10:16:45 PDT 2009,NO_QUERY,laurakim123,@SwissTwist Argh that is even worse! Sorry my friend 
0,1981978700,Sun May 31 10:16:47 PDT 2009,NO_QUERY,marieascannon,@DannyKid1045 Not off to a great start and the Dome isn't even open on such a sunny day! 
0,1981979279,Sun May 31 10:16:51 PDT 2009,NO_QUERY,heartvolleyball,"Woke up, super excited to get my dance dress today, gonna be so pissed off if someone stole it from the hiding spot in Forever 21  If so.."
0,1981979395,Sun May 31 10:16:52 PDT 2009,NO_QUERY,candichan,@bortflancrest Yay! I've totally been having withdrawals. Whatever happened to fun people? 
0,1981979573,Sun May 31 10:16:53 PDT 2009,NO_QUERY,SorryOrange3,"there were a lot of upsets this post season in the nba... Boston is out, Cleveland is out...and Chicago "
0,1981979936,Sun May 31 10:16:56 PDT 2009,NO_QUERY,lizzy_pringle,sooo sad #asylm is over now! Wish it could be longer  this weekend has been amazing. Thanks rogue team!!
0,1981979987,Sun May 31 10:16:56 PDT 2009,NO_QUERY,shani_boo,Really needs to know what's going on 
0,1981980414,Sun May 31 10:16:59 PDT 2009,NO_QUERY,LaurenPerkins88,going to work out...last day here is Santa Barbara 
0,1981980826,Sun May 31 10:17:02 PDT 2009,NO_QUERY,xScarlett_x,@oxEmalieexo: Ouch that suckks 
0,1981981019,Sun May 31 10:17:04 PDT 2009,NO_QUERY,kmoultrie2010,HOLA TWiTTERS..BORED AT HOME WATCHiN DATELiNE iD..ii CANT BELiEVE PPL KiLL BCUZ THEY DNT LiKE SUM1...SO SAD.!!!! 
0,1981981741,Sun May 31 10:17:09 PDT 2009,NO_QUERY,Maddy_Ox,gosh this week has gone quick! school toz 
0,1981981841,Sun May 31 10:17:10 PDT 2009,NO_QUERY,hanmorg91,"@MrPeterAndre hello, i love ur show with Katie, i loved you 2 as a couple  xx"
0,1981982037,Sun May 31 10:17:11 PDT 2009,NO_QUERY,TheJacket,"I wanted to go see a movie today, but now I can't because I'm sick. But for the weeks with nothing but shitty films, I felt fine. "
0,1981982205,Sun May 31 10:17:13 PDT 2009,NO_QUERY,vitalstatistiks,"Aah ! Weekend's over..just came back from Brista..traffic arnd Bandstnd horrible ! Reading '187 Lives', a book on 7/11 train blasts "
0,1981982377,Sun May 31 10:17:14 PDT 2009,NO_QUERY,AlbionArtisan,Finally arrived at work after a long hot bus ride.. a couple of trains and rail replacement bus for last leg of journey 
0,1981982684,Sun May 31 10:17:16 PDT 2009,NO_QUERY,joshberkheimer,@MJHartley i'm sorry you had to eat by yourself 
0,1981982755,Sun May 31 10:17:17 PDT 2009,NO_QUERY,sami824,i feel down the stairs and hurt my ankle 
0,1981982867,Sun May 31 10:17:18 PDT 2009,NO_QUERY,phaballa,@dazifudo Hey are you going to the Salt Lick tonight? I need a ride. Had to take a muscle relaxer 
0,1981983027,Sun May 31 10:17:19 PDT 2009,NO_QUERY,DianaWinkley,@kamiNcali That's precisely why I've been backing off a bit myself. Such a shame 
0,1981983234,Sun May 31 10:17:20 PDT 2009,NO_QUERY,JeJa6,"@getonmylevel my body is aching  @dj2tone, actually I might need ya help later lol. where we @ this weekend?"
0,1981983314,Sun May 31 10:17:21 PDT 2009,NO_QUERY,djej,@robinyang awww  sorry to hear about you and your families lose.
0,1981983654,Sun May 31 10:17:23 PDT 2009,NO_QUERY,pbandjtime,"Just in bed, my arm is sore from golf "
0,1981984078,Sun May 31 10:17:27 PDT 2009,NO_QUERY,Lyricist_Juice,@TruePurposeINC ill be down there in August then again in october.  Probably move in Jan. I'm gonna miss home 
0,1981984224,Sun May 31 10:17:27 PDT 2009,NO_QUERY,BobTheZombie,"Speaking of Cars, they're making a sequel.  They're also making a Toy Story 3, though, so that balances out. "
0,1981984301,Sun May 31 10:17:28 PDT 2009,NO_QUERY,ramesrandrewes,Forcing a North-Eastern diet upon myself. Black coffee instead of sweet tea and strictly british biscuits only. 
0,1981984396,Sun May 31 10:17:29 PDT 2009,NO_QUERY,ShakiraCiara,@lilletti0486  no they're not!!  I hope..
0,1981984775,Sun May 31 10:17:32 PDT 2009,NO_QUERY,lucasss,about to go swimming?  this is my last summer with my own pool 
0,1981985975,Sun May 31 10:17:41 PDT 2009,NO_QUERY,faffyh,oo darn only pizza tonight 
0,1981985986,Sun May 31 10:17:42 PDT 2009,NO_QUERY,gressgal,@Dmcnul91 i am going to have to say no 
0,1981986191,Sun May 31 10:17:43 PDT 2009,NO_QUERY,captionhunt,"an ad for PITCHMEN, the program that I'm watching that's wonderfully captioned - ISNT CAPTIONED. "
0,1981986213,Sun May 31 10:17:43 PDT 2009,NO_QUERY,mariipereira,missing arkansas. can someone take me back? 
0,1981986250,Sun May 31 10:17:43 PDT 2009,NO_QUERY,BenjyWoollas,"I miss her, so much! I need to see her "
0,1981986263,Sun May 31 10:17:43 PDT 2009,NO_QUERY,davemmett,@nicolasfehn  the fun is just beginning. When are you going to be in Sask?
0,1981986286,Sun May 31 10:17:44 PDT 2009,NO_QUERY,sparkle193,"Oh my gosh, we have to go eat at this sea food place that i dont like, :/ they changed thier minds not to go to olive garden.  ugh"
0,1981986797,Sun May 31 10:17:47 PDT 2009,NO_QUERY,hickchick03,I wish I could go back to camp 
0,1981986867,Sun May 31 10:17:48 PDT 2009,NO_QUERY,SongoftheOss,I hope @thisstarchild has not been fried sunbathing 
0,1981992019,Sun May 31 10:18:26 PDT 2009,NO_QUERY,jenthefangirl,"@laurenb3 Oh wow.  No idea. *shakes head* And unplugged, that's where it is a full power?"
0,1981992028,Sun May 31 10:18:26 PDT 2009,NO_QUERY,KOMCORP,@asynadak @sugarenia excepet also who was painting the kichen! 
0,1981992095,Sun May 31 10:18:26 PDT 2009,NO_QUERY,lauracecar120,ANYONE IN PHILLY WATCHING LOST TOMORROW!  LOST TOMORROW! I DON'T HAVE A CABLE. 
0,1981992168,Sun May 31 10:18:27 PDT 2009,NO_QUERY,LOmegVE,one tree hill withdrawls  ugh. * Meghan Rose *
0,1981992501,Sun May 31 10:18:29 PDT 2009,NO_QUERY,calvindumandan,@letgoandletGod why are you so mean to me 
0,1981992731,Sun May 31 10:18:31 PDT 2009,NO_QUERY,eddie_cruz,ughhhhh 
0,1981993019,Sun May 31 10:18:33 PDT 2009,NO_QUERY,susanszafranski,@mileycyrus I'm having trouble with the voting pages...the vote buttons only show up for the Best Movie... 
0,1981993120,Sun May 31 10:18:34 PDT 2009,NO_QUERY,cahldas,up and doing some hw. 
0,1981993138,Sun May 31 10:18:34 PDT 2009,NO_QUERY,kristina51709,Cut my lip. 
0,1981993492,Sun May 31 10:18:37 PDT 2009,NO_QUERY,girlracerphoto,Yeah I think I broke the Twitter BG upload. It's not working for me. 
0,1981993497,Sun May 31 10:18:37 PDT 2009,NO_QUERY,AngiHealy,"is sad  My baby is on her way back to Ohio. We had a wonderful visit, but I miss her already.  Hope to see her again in a couple weeks."
0,1981994040,Sun May 31 10:18:41 PDT 2009,NO_QUERY,richiepunx,@atwossybookclub I haven't been added to your followers yet!  Cant wait to get in on d next book. Been studying for college finals til now
0,1981994070,Sun May 31 10:18:41 PDT 2009,NO_QUERY,KalyTwit,My unsalvagable car!!! Wuaaaa  I'm very grateful Kevin and his friends are scratchless though.
0,1981995100,Sun May 31 10:18:49 PDT 2009,NO_QUERY,HTFNCONL,On the train back to reality... 
0,1981995142,Sun May 31 10:18:50 PDT 2009,NO_QUERY,vintonvixen,"Please follow @NCISfanatic - Man, I really need some followers! Forever stuck below the 2000 limit I guess "
0,1981995252,Sun May 31 10:18:50 PDT 2009,NO_QUERY,icaroline,"People change, things change.... Life goes on "
0,1981995310,Sun May 31 10:18:51 PDT 2009,NO_QUERY,jlshwy,@ramdass I wouldn't even want to be around a durian fruit. 
0,1981995607,Sun May 31 10:18:53 PDT 2009,NO_QUERY,Camisadoes,last song of life and cooking is playing.. I dont want it to stop 
0,1981995655,Sun May 31 10:18:53 PDT 2009,NO_QUERY,k_malia,should be on the lake right now! not work 
0,13,Mon May 11 03:32:42 UTC 2009,obama,jpeb,Check this video out -- President Obama at the White House Correspondents' Dinner http://bit.ly/IMXUM
0,50,Thu May 14 05:25:04 UTC 2009,40d,hiteshbagai,need suggestions for a good IR filter for my canon 40D ... got some? pls DM
0,117,Sat May 16 16:18:36 UTC 2009,google,Annimallover,@surfit: I just checked my google for my business- blip shows up as the second entry! Huh. Is that a good or ba... ? http://blip.fm/~6emhv
0,136,Sun May 17 17:30:19 UTC 2009,san francisco,sulu34,is in San Francisco at Bay to Breakers.
0,137,Sun May 17 17:30:23 UTC 2009,san francisco,schuyler,just landed at San Francisco
0,138,Sun May 17 17:30:56 UTC 2009,san francisco,MattBragoni,San Francisco today.  Any suggestions?
0,143,Sun May 17 17:35:28 UTC 2009,star trek,GeeRen,On my way to see Star Trek @ The Esquire.
0,144,Sun May 17 17:35:45 UTC 2009,star trek,checkyesjess,Going to see star trek soon with my dad.
0,146,Mon May 18 01:14:41 UTC 2009,Malcolm Gladwell,kottkedotorg,Bill Simmons in conversation with Malcolm Gladwell http://bit.ly/j9o50
0,152,Mon May 18 03:11:58 UTC 2009,"""twitter api""",cURLTesting,playing with cURL and the Twitter API
0,154,Mon May 18 03:12:18 UTC 2009,"""twitter api""",danserfaty,playing with Java and the Twitter API
0,174,Wed May 20 02:38:27 UTC 2009,nike,MatrixSystems,"Nike owns NBA Playoffs ads w/ LeBron, Kobe, Carmelo? http://ow.ly/7Uiy  #Adidas #Billups #Howard  #Marketing #Branding"
0,175,Wed May 20 02:38:45 UTC 2009,nike,cadburysgirl,"'Next time, I'll call myself Nike'"
0,176,Wed May 20 02:38:50 UTC 2009,nike,AddictedToFresh,New blog post: Nike SB Dunk Low Premium 'White Gum' http://tr.im/lOtT
0,192,Sat May 23 20:43:22 UTC 2009,weka,nikete,"giving weka an app engine interface, using the bird strike data for the tests, the logo is a given."
0,194,Sun May 24 16:18:48 UTC 2009,50d,bigdigit,"Brand New Canon EOS 50D 15MP DSLR Camera Canon 17-85mm IS Lens ...: Web Technology Thread, Brand New Canon EOS 5.. http://u.mavrev.com/5a3t"
0,205,Mon May 25 17:15:24 UTC 2009,stanford,susangao,"NVIDIA Names Stanford's Bill Dally Chief Scientist, VP Of Research http://bit.ly/Fvvg9"
0,206,Mon May 25 17:15:43 UTC 2009,stanford,jimmy_chan2009,New blog post: Harvard Versus Stanford - Who Wins? http://bit.ly/MCoCo
0,234,Wed May 27 00:34:47 UTC 2009,jquery book,cfbloggers,jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631
0,255,Wed May 27 23:56:56 UTC 2009,googleio,mastooo,At GWT fireside chat @googleio
0,328,Sun May 31 06:51:14 UTC 2009,viral marketing,BrandKarma,"Hi there, does anyone have a great source for advice on viral marketing?... http://link.gs/YtZ8"
0,330,Sun May 31 06:51:34 UTC 2009,viral marketing,grahamgrimshaw,"Here's A case study on how to use viral marketing to add over 10,000 people to your list http://snipr.com/i50oz"
0,390,Tue Jun 02 02:54:22 UTC 2009,"""night at the museum""",Lynn_Sky,going to see the new night at the museum  movie with my family oh boy a three year old in the movies fuin
0,392,Tue Jun 02 02:54:44 UTC 2009,"""night at the museum""",jordanforeman,Just saw the new Night at the Museum movie...it was...okay...lol 7\10
0,393,Tue Jun 02 02:54:51 UTC 2009,"""night at the museum""",britree,Going to see night at the museum 2 with tall boy
0,398,Tue Jun 02 02:56:01 UTC 2009,"""night at the museum""",MirandaClues,I saw Night at the Museum: Battle of the Swithsonian today. It was okay. Your typical [kids] Ben Stiller movie.
0,399,Tue Jun 02 02:56:25 UTC 2009,"""night at the museum""",RGuad08,Taking Katie to see Night at the Museum.  (she picked it)
0,401,Tue Jun 02 03:00:25 UTC 2009,gm,EconomyUpdates,GM says expects announcment on sale of Hummer soon - Reuters: WDSUGM says expects announcment on sale of Hummer .. http://bit.ly/4E1Fv
0,417,Tue Jun 02 03:22:07 UTC 2009,time warner,ScooPost,Time Warner Cable Pulls the Plug on 'The Girlfriend Experience' - (www.tinyurl.com/m595fk)
0,419,Tue Jun 02 03:24:43 UTC 2009,china,HYPHYROCKSTAR,"Rocawear Heads to China, Building 300 Stores  - http://tinyurl.com/nofet3"
0,420,Tue Jun 02 03:24:47 UTC 2009,china,BreakingBizNews,"Climate focus turns to Beijing: The United Nations, the US and European governments have called on China to co-o.. http://tinyurl.com/lto92n"
0,421,Tue Jun 02 03:24:57 UTC 2009,china,myfoxdc,myfoxdc Barrie Students Back from Trip to China: A Silver Spring high school's class trip to China has en.. http://tinyurl.com/nlhqba
0,422,Tue Jun 02 03:25:01 UTC 2009,china,drlombardo,"Three China aerospace giants develop Tianjin Binhai  New Area,  22.9 B yuan invested   http://bit.ly/mMiDv"
0,423,Tue Jun 02 03:27:27 UTC 2009,gm,sinostream,http://xi.gs/04FO GM CEO: China will continue to be key partner
0,424,Tue Jun 02 03:27:48 UTC 2009,gm,hammerauto,RT @LATimesautos is now the time to buy a GM car? http://bit.ly/nRzlu
0,427,Tue Jun 02 03:32:14 UTC 2009,dentist,BChasnov,Dentist tomorrow. Have to brush well in the morning. Like I make my hair all nice before I get it cut. Why?
0,430,Tue Jun 02 03:33:30 UTC 2009,dentist,cmonaussiecmon,@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml
0,435,Tue Jun 02 04:29:16 UTC 2009,baseball,SimpleManJess,NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx
0,436,Tue Jun 02 04:29:26 UTC 2009,baseball,H3LLGWAR,just started playing Major League Baseball 2K9. http://raptr.com/H3LLGWAR
0,437,Tue Jun 02 04:29:30 UTC 2009,baseball,LouisvilleGrads,Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.
0,438,Tue Jun 02 04:39:24 UTC 2009,sony,SwainFamily,Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
0,439,Tue Jun 02 04:39:49 UTC 2009,safeway,neeeelia,waiting in line at safeway.
0,441,Tue Jun 02 04:41:03 UTC 2009,safeway,evan,Did not realize there is a gym above Safeway!
0,442,Tue Jun 02 04:41:07 UTC 2009,safeway,ronjon,"@XPhile1908 I have three words for you: ""Safeway dot com"""
0,444,Tue Jun 02 04:41:36 UTC 2009,safeway,SharkKMV,Bout to hit safeway I gotta eat
0,445,Tue Jun 02 04:41:48 UTC 2009,safeway,bosZmom,Jake's going to safeway!
0,446,Tue Jun 02 04:41:58 UTC 2009,safeway,penlynwilson,Found a safeway. Picking up a few staples.
0,447,Tue Jun 02 04:42:28 UTC 2009,safeway,mobileadgirl,Safeway Super-marketing via mobile coupons http://bit.ly/ONH7w
0,451,Tue Jun 02 06:53:03 UTC 2009,eating,nonstopdiets,Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O
0,452,Tue Jun 02 06:53:11 UTC 2009,eating,janelleshanks,Is Eating and Watching Movies....
0,456,Tue Jun 02 06:53:27 UTC 2009,eating,hanaho,eating sashimi
0,457,Tue Jun 02 06:53:37 UTC 2009,eating,Fiel,is eating  home made yema
0,458,Tue Jun 02 06:54:16 UTC 2009,eating,aaindefenzo,eating cake
0,533,Thu Jun 04 16:53:09 UTC 2009,nike,ngngfrancis,iPhone May Get Radio Tagging and Nike  : Recently-released iTunes version 8.2 suggests that VoiceOver functional.. http://tinyurl.com/oq5ctc
0,556,Sun Jun 07 01:12:50 UTC 2009,jquery,imgsearch,Launched! http://imgsearch.net  #imgsearch #ajax #jquery #webapp
0,558,Sun Jun 07 01:14:08 UTC 2009,jquery,marcroberts,RT @jquery: The Ultimate jQuery List - http://jquerylist.com/
0,559,Sun Jun 07 01:14:15 UTC 2009,jquery,jacobrothstein,I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
0,560,Sun Jun 07 01:14:19 UTC 2009,jquery,bedroomation,@anna_debenham what was the php jquery hack?
0,561,Sun Jun 07 01:14:42 UTC 2009,jquery,vmkobs,jQuery Cheat Sheet http://www.javascripttoolbox.com/jquery/cheatsheet/
0,562,Sun Jun 07 01:15:04 UTC 2009,jquery,NewTechBooks,Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5
0,565,Sun Jun 07 03:28:50 UTC 2009,warren buffet,LovelyMiska,Warren Buffet on the economy http://ping.fm/Lau0p
0,568,Sun Jun 07 17:42:56 UTC 2009,notre dame school,MY_NBA_PLAYOFFS,All-Star Basketball Classic Tuesday Features Top Talent: Chattanooga's Notre Dame High School will play host.. http://bit.ly/qltJA
0,570,Sun Jun 07 21:38:42 UTC 2009,kindle2,aqrinc,"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
0,577,Mon Jun 08 00:01:29 UTC 2009,federer,jworthington,Man accosts Roger Federer during French Open http://ff.im/3HCPT
0,586,Mon Jun 08 06:28:05 UTC 2009,stanford,elliottng,Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme
0,587,Mon Jun 08 06:28:23 UTC 2009,stanford,Shibuki_kun,"I'm going to bed. It was a successful weekend. Stanford, here I come."
0,603,Mon Jun 08 20:46:01 UTC 2009,wave sandbox,girgely,Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc
0,626,Wed Jun 10 05:24:16 UTC 2009,google,drylight,@mattcutts have google profiles stopped showing up in searches? cant see them anymore
0,1006,Mon May 11 03:27:20 UTC 2009,twitter,gandhirama,Any twitter to aprs apps yet?
0,1007,Mon May 11 03:27:58 UTC 2009,twitter,delpop,45 Pros You Should Be Following on Twitter - http://is.gd/sMbZ
0,1031,Mon May 11 19:49:06 UTC 2009,fred wilson,DoAndroidsDream,Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG
0,2014,Thu May 14 05:25:08 UTC 2009,40d,ha_nobita,ok.. do nothing.. just thinking about 40D
0,2096,Sun May 17 15:10:58 UTC 2009,gm,download11,RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1
0,2100,Sun May 17 17:30:03 UTC 2009,san francisco,bKnapp,"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t"
0,2101,Sun May 17 17:30:25 UTC 2009,san francisco,rayceja,Heading to San Francisco
0,2117,Mon May 18 03:10:34 UTC 2009,"""twitter api""",YouAnswer,How do you use the twitter API?... http://bit.ly/4VBhH
0,2120,Mon May 18 03:11:50 UTC 2009,"""twitter api""",trivektor,testing Twitter API
0,2122,Mon May 18 03:12:23 UTC 2009,"""twitter api""",Hot_Tweets,Testing Twitter API. Remote Update
0,2141,Wed May 20 02:38:28 UTC 2009,nike,sneakerfiles,New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS
0,2142,Wed May 20 02:38:47 UTC 2009,nike,nikeblog,New blog post: Nike Trainer 1 http://bit.ly/394bp
0,2165,Sun May 24 20:49:34 UTC 2009,east palo alto,SCSanFrancisco,"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m"
0,2173,Mon May 25 17:15:18 UTC 2009,stanford,MbaAdmission,#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd
0,2174,Mon May 25 17:15:35 UTC 2009,stanford,narain,Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship
0,2204,Wed May 27 00:34:45 UTC 2009,jquery book,cfbloggers,Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629
0,2207,Wed May 27 00:39:05 UTC 2009,goodby silverstein,sc0ttman,Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF
0,2296,Sun May 31 06:54:34 UTC 2009,hitler,KatyWheatley1,"Watching a programme about the life of Hitler, its only enhancing my geekiness of history."
0,2358,Tue Jun 02 02:54:29 UTC 2009,"""night at the museum""",HistoryLuV3R,"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office..."
0,2359,Tue Jun 02 02:54:42 UTC 2009,"""night at the museum""",ErcDrso,About to watch Night at the Museum with Ryan and Stacy
0,2360,Tue Jun 02 02:54:49 UTC 2009,"""night at the museum""",aykataoka,"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!"
0,2364,Tue Jun 02 02:56:13 UTC 2009,"""night at the museum""",Lilimich,"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2""."
0,2365,Tue Jun 02 02:56:31 UTC 2009,"""night at the museum""",stealing_second,"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old."
0,2369,Tue Jun 02 03:00:51 UTC 2009,gm,economywire,Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r
